Cambridge	Gentleman Jack	90.06
Cambridge	Fleischmann's Royal Vodka	9.94
Cambridge	Black Velvet	9.36
Cambridge	Ten High	6.15
Cambridge	Rumple Minze Peppermint Schnapps Liqueur	47.26
Chariton	UV Vodka PET	98.94
Chariton	Paramount Sloe Gin	97.56
Chariton	Jim Beam Mini	97.20
Chariton	Patron Anejo	93.00
Chariton	Lauder's Scotch	92.40
Cherokee	Bacardi Superior Rum Mini	99.72
Cherokee	Captain Morgan Long Island Iced Tea	99.00
Cherokee	Jim Beam Honey Mini	97.20
Cherokee	Crown Royal Canadian Whisky	95.98
Cherokee	Burnett's Gin London Dry	92.70
DANVILLE	Jose Cuervo Gold w/1L Classic Margarita Mix	94.44
DANVILLE	Black Velvet	94.08
DANVILLE	Bacardi Superior Rum	926.04
DANVILLE	1800 Reposado Tequila	92.76
DANVILLE	Mccormick Vodka Pet	91.80
DENVER	Canadian Mist	99.54
DENVER	Red Stag By Jim Beam	99.30
DENVER	Absolut Citron (lemon Vodka)	982.22
DENVER	Gordon's Gin London Dry - Pet	98.97
DENVER	Paramount Apricot Flavored Brandy	98.64
DUMONT	Dr. Mcgillicuddy's Root Beer Schnapps	99.84
DUMONT	Jack Daniels Old #7 Black Lbl Mini	938.27
DUMONT	Tippy Cow Shamrock Mint	90.00
DUMONT	Black Velvet	9,612.11
DUMONT	Phillips Vodka	882.32
DURANT	Paul Masson Grande Amber Brandy	984.79
DURANT	Smirnoff Root Beer Float	98.96
DURANT	"Ice 101 ,  Peppermint Schnapps"	97.07
DURANT	Dr. Mcgillicuddy's Cherry Mini	96.72
DURANT	Montezuma Gold Tequila	94.77
Danville	Black Velvet	7.85
Danville	Canadian Club Whisky	6.68
Danville	Smirnoff Vodka 80 Prf	171.12
Danville	Crown Royal Canadian Whisky	12.00
Dayton	Southern Comfort	77.84
Dayton	Jim Beam	56.67
Dayton	Absolut Swedish Vodka 80 Prf	373.32
Dayton	Smirnoff Vodka 80 Prf	27.76
Dayton	Seagrams 7 Crown Bl Whiskey	24.00
Denison	Canadian Mist Canadian Why Pet	99.54
Denison	Jose Cuervo Golden Margarita	99.36
Denison	Jose Cuervo Especial Reposado Flask	99.00
Denison	Ole Smoky Cherry Moonshine	99.00
Denison	Captain Morgan Long Island Iced Tea	99.00
Des Moines	Jim Beam Apple	991.62
Des Moines	Dr. Mcgillicuddy's Mentholmint	990.00
Des Moines	Paramount Strawberry Schnapps	99.82
Des Moines	1800 Ultimate Raspberry	99.68
Des Moines	Canadian Mist Canadian Why Pet	99.54
Dows	Jose Cuervo Authentic Lime Margarita	41.58
Dubuque	Smirnoff Strawberry	99.04
Dubuque	Phillips Root Beer Schnapps	99.00
Dubuque	Sobieski	98.94
Dubuque	Paramount Sloe Gin	97.56
Dubuque	UV Chocolate Cake	97.50
Dumont	Black Velvet	94.20
Dumont	Canadian Ltd Whisky	82.26
Dumont	Crown Royal	45.22
Dumont	Fireball Cinnamon Whiskey	40.41
Dumont	Dr. Mcgillicuddy's Cherry Schnapps	25.98
EARLHAM	Crown Royal	938.34
EARLHAM	Jack Daniels Old #7 Black Lbl	893.16
EARLHAM	Paramount White Rum	87.24
EARLHAM	UV Salty Watermelon	86.70
EARLHAM	Dekuyper Luscious Peachtree Schnapps	85.05
EDDYVILLE	Crown Royal Xr Canadian Whiskey	98.24
EDDYVILLE	Midnight Moon Blackberry	93.78
EDDYVILLE	Dekuyper Peachtree	91.44
EDDYVILLE	Southern Comfort Cherry	90.12
EDDYVILLE	Johnnie Walker Black	89.97
ELKADER	Grangala Triple Orange Liqueur	99.18
ELKADER	Cutty Sark Scotch	98.64
ELKADER	Absolut Swedish Vodka 80 Prf	965.44
ELKADER	Captain Morgan Original Spiced 1.75L w/CM White 200ml Tray Pack	965.34
ELKADER	Uv Grape Vodka	96.93
EMMETSBURG	Dekuyper Luscious Peachtree Schnapps	997.15
EMMETSBURG	Ciroc Luxury Vodka	992.94
EMMETSBURG	Jim Beam Black	99.98
EMMETSBURG	La Prima Triple Sec	99.42
EMMETSBURG	Viniq	987.00
ESTHERVILLE	Glenfiddich 12yr Special Reserve	99.71
ESTHERVILLE	Rogue Dead Guy Whiskey	99.60
ESTHERVILLE	Midnight Moon Apple Pie w/Pourer & 2 Shot Glasses	99.00
ESTHERVILLE	Prairie Organic Vodka	99.00
ESTHERVILLE	Midnight Moon 100prf	99.00
EVANSDALE	Canadian Club Whisky	995.00
EVANSDALE	Bacardi Razz	99.92
EVANSDALE	99 Apples	99.75
EVANSDALE	Bacardi O	99.62
EVANSDALE	Jim Beam Maple	99.30
Earling	North Forty Peach Vodka	1,386.00
Eddyville	Jim Beam Kentucky Fire	31.48
Eddyville	Jack Daniels Old #7 Black Lbl Square	243.84
Eddyville	Skol Vodka	192.06
Eldon	Jack Daniels Old #7 Black Lbl Mini	13.59
Elkader	Captain Morgan Spiced Rum Mini	86.40
Elkader	Titos Vodka	72.40
Elkader	Hawkeye Vodka	64.56
Elkader	Jack Daniels Old #7 Black Lbl	280.32
Elkader	Jose Cuervo Especial Reposado Square	24.75
Ellsworth	Captain Morgan Original Spiced Rum Pet	81.54
Ellsworth	Smirnoff 80prf	71.30
Ellsworth	Hawkeye Vodka	65.70
Ellsworth	Black Velvet	592.38
Ellsworth	E & J Vs	54.00
FAIRFIELD	Wild Turkey 101 Round	998.00
FAIRFIELD	Prairie Organic Cucumber	990.00
FAIRFIELD	Boru Irish Vodka	99.18
FAIRFIELD	Midnight Moon Apple Pie w/Pourer & 2 Shot Glasses	99.00
FAIRFIELD	Cruzan Light Rum	988.78
FONTANELLE	Sweet Revenge	98.82
FONTANELLE	Evan Williams Str Bourbon	975.96
FONTANELLE	Cabin Still Str Bourbon	971.64
FONTANELLE	DeLeon Reposado	97.50
FONTANELLE	Seagrams 7 Crown Bl Whiskey	953.16
FOREST CITY	Crown Royal Black	996.77
FOREST CITY	Mc Master's Canadian Whiskey	99.96
FOREST CITY	Malibu Red	99.68
FOREST CITY	Malibu Cranberry Cherry	989.12
FOREST CITY	Sweet Revenge	988.20
FREDERICKSBURG	Seagrams 7 Crown Bl Whiskey	992.31
FREDERICKSBURG	Beefeater Gin	98.94
FREDERICKSBURG	Five O'clock Gin	92.55
FREDERICKSBURG	Smirnoff Vodka 80 Prf	908.28
FREDERICKSBURG	Captain Morgan Spiced Rum	9,511.68
Fairbank	Ryan's Cream Liqueur	9.05
Fairbank	Titos Handmade Vodka	86.76
Fairbank	Canadian Ltd Whisky	82.26
Fairbank	Skol Vodka	7.83
Fairbank	Paramount Peach Schnapps	7.13
Fairfield	Lady Bligh Spiced Rum	99.00
Fairfield	Prairie Organic Cucumber	99.00
Fairfield	Lauder's	97.62
Fairfield	Pimm's Cup No. 1	90.00
Fairfield	Rich & Rare Reserve	9.75
Fort Dodge	Calvert Extra Bl Whiskey	99.18
Fort Dodge	Kessler Blend Whiskey	99.18
Fort Dodge	Ole Smoky Cherry Moonshine	99.00
Fort Dodge	Gordon's Gin London Dry - Pet	99.00
Fort Dodge	UV Vodka PET	98.94
GLENWOOD	Svedka	99.96
GLENWOOD	Smirnoff Vodka Traveller	99.04
GLENWOOD	Jose Cuervo Especial Reposado Flask	989.52
GLENWOOD	Jose Cuervo Especial Reposado Square	98.88
GLENWOOD	Skinnygirl Margarita	953.28
GRIMES	Johnnie Walker Red Label Scotch	991.04
GRIMES	Smirnoff Sours Green Apple	990.40
GRIMES	Canadian Mist	99.54
GRIMES	Smirnoff Watermelon	99.04
GRIMES	Smirnoff Citrus	99.04
GRUNDY CENTER	Jeremiah Weed Sweet Tea	992.25
GRUNDY CENTER	Early Times 36 Mo Ky Str Bourbon	99.12
GRUNDY CENTER	Smirnoff Raspberry	99.04
GRUNDY CENTER	Svedka Peach	99.04
GRUNDY CENTER	Kessler Blend Whiskey	983.46
Garwin	Black Velvet	94.20
Graettinger	Canadian Ltd Whisky	99.00
Graettinger	Tortilla White Tequila	9.96
Graettinger	Paramount White Rum	79.56
Graettinger	Five O'clock Vodka	64.80
Graettinger	Paramount Gin	6.45
Grand Mounds	Jameson Mini	35.64
HAMBURG	Jose Cuervo Especial Reposado Square	99.00
HAMBURG	Dekuyper Luscious Peachtree Schnapps	94.50
HAMBURG	Midnight Moon Original	93.78
HAMBURG	Firefly Peach Moonshine	88.92
HAMBURG	Firefly Apple Pie Moonshine	88.92
HARPERS FERRY	Bombay Dry Gin	94.50
HARPERS FERRY	Skinnygirl Cucumber	94.44
HARPERS FERRY	Black Velvet Traveler	94.20
HARPERS FERRY	Johnnie Walker Black	93.01
HARPERS FERRY	Hawkeye Bacon Vodka	90.24
HOSPERS	Captain Morgan Original Spiced	972.00
HOSPERS	Jack Daniels Old #7 Black Lbl Flat	92.46
HOSPERS	New Amsterdam Vodka	869.40
HOSPERS	Crown Royal	810.00
HOSPERS	Jack Daniels Old #7 Black Lbl	794.52
HUMESTON	Jose Cuervo Especial Reposado Tequila	94.44
HUMESTON	Fireball Cinnamon Whiskey	875.55
HUMESTON	Kahlua Coffee Liqueur	87.66
HUMESTON	Dekuyper Sour Apple Pucker	85.05
HUMESTON	Dekuyper Luscious Peachtree Schnapps	85.05
Harlan	Kessler Blend Whiskey	99.18
Harlan	Jack Daniels Old #7 Black Lbl	952.16
Harlan	Jose Cuervo Authentic Strawberry Margarita	94.59
Harlan	Ingenioz Vodka Mini	90.00
Harlan	Bacardi Limon	85.50
Hiawatha	Bacardi Superior Rum Mini	99.72
Hiawatha	Uv Blue (raspberry) Vodka	98.94
Hiawatha	UV Vodka PET	98.94
Hiawatha	Black Velvet Traveler	94.20
Hiawatha	Dekuyper Luscious Peachtree Schnapps	9.45
Humboldt	Kessler Blend Whiskey	99.18
Humboldt	Calvert Extra Bl Whiskey	99.18
Humboldt	Southern Host Whiskey Liqueur	96.72
Humboldt	Old Crow	94.56
Humboldt	Johnnie Walker Black	94.47
Humeston	Southern Comfort	57.36
Humeston	Jose Cuervo Authentic Strawberry Margarita	48.51
Humeston	Burnett's Vodka 80 Prf	40.32
Humeston	Seagrams 7 Crown Bl Whiskey	26.25
Humeston	Jack Daniels Old #7 Black Lbl	23.36
Huxley	UV Vodka PET	98.94
Huxley	Burnetts Vodka 80prf	85.32
Huxley	Johnnie Walker Red	81.00
Huxley	Kessler Blend Whiskey	8.27
Huxley	Jose Cuervo Authentic Light Margarita Lime	73.80
INDIANOLA	Seagrams 7 Crown Bl Whiskey Mini	999.25
INDIANOLA	Cruzan Passion Fruit	994.25
INDIANOLA	Old St. Nick''s Egg Nog	992.52
INDIANOLA	Bacardi Oakheart Mini	99.45
INDIANOLA	Brown Jug Bourbon Cream	99.00
INWOOD	Captain Morgan Spiced Rum Mini	99.00
INWOOD	Five O'clock Vodka	986.82
INWOOD	Hornitos Lime Shot	985.56
INWOOD	Admiral Nelson Cherry Spiced Rum	95.34
INWOOD	Phillips White Rum	95.25
IRETON	Tequila Rose Liqueur	95.94
IRETON	Montezuma Triple Sec	9.60
IRETON	Kinky Blue Mini	89.28
IRETON	Dekuyper Sour Apple Pucker	85.05
IRETON	Sweet Revenge	82.35
Ireton	Hawkeye Vodka	64.56
Ireton	Captain Morgan Spiced Rum	54.00
JEWELL	Jack Daniels Old #7 Black Lbl	992.96
JEWELL	Black Velvet Toasted Caramel	91.17
JEWELL	Kinky Blue	90.00
JEWELL	Chi-Chi's Long Island Iced Tea	9.75
JEWELL	Uv Pink Lemonade Vodka	9.75
Jewell	Bacardi Superior Rum	57.42
Jewell	Jack Daniels Old #7 Black Lbl Flat	31.50
Jewell	Uv Blue (raspberry) Vodka	29.25
Jewell	Lauder's Scotch	23.10
Jewell	Crown Royal Canadian Whisky Mini	22.06
KELLOG	Jack Daniel's Master Distiller	99.12
KELLOG	Jose Cuervo Especial Reposado Square	99.00
KELLOG	Dekuyper Hot Damn!	98.28
KELLOG	Maker's Mark	97.60
KELLOG	Canadian Club Whisky	97.24
KEOTA	Absolut Swedish Vodka 80 Prf	992.70
KEOTA	Grey Goose Vodka	986.28
KEOTA	Dr. Mcgillicuddy's Cherry Schnapps	896.91
KEOTA	Southern Comfort Pet	88.68
KEOTA	Paramount Amaretto	85.14
KINGSLEY	Dekuyper Peachtree Schnapps Pet	99.18
KINGSLEY	Beefeater Gin	98.94
KINGSLEY	Pinnacle Whipped	97.38
KINGSLEY	Phillips Root Beer Schnapps	944.88
KINGSLEY	Paramount Gin	917.38
Keokuk	Phillips Root Beer Schnapps	99.00
Keokuk	Patron Tequila Silver	981.00
Keokuk	Maker's 46	98.41
Keokuk	Tanqueray Gin	93.00
Keokuk	Ricura Mini	89.16
Keota	Five O'clock Vodka	64.80
Keota	Jagermeister Liqueur	54.24
Keota	Fireball Cinnamon Whiskey	40.41
Keota	Fris Danish Vodka	22.47
Keota	Black Velvet	188.16
Kingsley	Phillips Root Beer Schnapps	99.00
Kingsley	Five O'clock Vodka	75.12
Kingsley	Jose Cuervo Especial Reposado Tequila	450.00
Kingsley	Juarez Tequila Gold	43.50
Kingsley	Black Velvet	298.80
Knoxville	UV Vodka PET	98.94
Knoxville	Fulton's Harvest Pumpkin Liqueur	97.80
Knoxville	Seagrams Golden Apricot Vodka	96.84
Knoxville	Jack Daniels Old #7 Black Lbl	947.44
Knoxville	Jack Daniels Old #7 Black Lbl Flat	94.50
LAKE CITY	Canadian Mist	99.54
LAKE CITY	Fleischmann's Royal Vodka 80 Prf	988.96
LAKE CITY	Tequila Rose Liqueur	988.36
LAKE CITY	UV Candy Bar	96.40
LAKE CITY	Skol Vodka Traveler	917.28
LAKE MILLS	Windsor Black Cherry	99.12
LAKE MILLS	Lord Calvert Canadian Whisky	974.32
LAKE MILLS	Titos Vodka	970.10
LAKE MILLS	Christian Bros Brandy-Round	944.70
LAKE MILLS	Crystal Head Vodka	935.97
LANSING	Kamora Coffee Liqueur	991.39
LANSING	Bacardi 151 Proof Rum	98.73
LANSING	Stolichnaya Premium Vodka 80 Proof (lv)	97.08
LANSING	Midnight Moon Blueberry	96.39
LANSING	Arrow Apricot Flav Brandy	95.60
LATIMER	Captain Morgan Spiced Rum Mini	99.00
LATIMER	Ice Hole Mint Schnapps	92.76
LATIMER	Midnight Moon Apple Pie	91.50
LATIMER	Paramount Blackberry Brandy	817.56
LATIMER	Ten High	742.44
LE CLAIRE	Three Olives Orange Vodka	992.40
LE CLAIRE	Dekuyper Sour Apple	99.18
LE CLAIRE	Smirnoff Blueberry	99.04
LE CLAIRE	Dekuyper Sour Apple Pucker	98.88
LE CLAIRE	Bailey's Salted Caramel	98.62
LEON	Dekuyper Hot Damn!	992.81
LEON	Lauder's Scotch	98.04
LEON	Kessler Blend Whiskey	963.12
LEON	Uv Vodka	95.94
LEON	Goldschlager Cinnamon Schnapps	95.65
LISBON	Southern Comfort	966.45
LISBON	Smirnoff Strawberry Vodka	96.67
LISBON	Everclear Alcohol	932.45
LISBON	Stoli Razberi (raspberry)	93.55
LISBON	Evan Williams Str Bourbon	915.34
Lake Mills	Admiral Nelson Spiced Rum	98.64
Lake Mills	Barton Vodka	62.28
Lake Mills	Chi-Chi's Margarita W/tequila	55.50
Lake Mills	Black Velvet	324.12
Lake Mills	Kahlua Coffee Liqueur	269.88
Lamont	Rumchata	37.50
Lisbon	Black Velvet	94.20
Lisbon	Kapali Coffee Liqueur	90.96
Lisbon	Crown Royal Regal Apple	90.44
Lisbon	Windsor Canadian Pet	85.08
Lisbon	Absolut Swedish Vodka 80 Prf	68.96
Lohrville	Captain Morgan Spiced Barrel	162.00
MANNING	99 Apples	99.75
MANNING	Cutty Sark Scotch	99.46
MANNING	Southern Comfort PET	978.58
MANNING	Smirnoff Fluffed Marshmallow	97.28
MANNING	Black Velvet Reserve	961.98
MARCUS	Smirnoff Vodka Traveller	990.31
MARCUS	Crown Royal Xr Canadian Whiskey	97.50
MARCUS	Seagrams Seven Crown Dark Honey	96.39
MARCUS	UV Candy Bar	95.90
MARCUS	Dekuyper Buttershots Schnapps	92.50
MARENGO	Crown Royal Tri Pack	998.16
MARENGO	Northern Light	99.84
MARENGO	Kahlua w/Absolut 50ml & White Russian Glass	98.94
MARENGO	Jose Cuervo Light Wild Berry Margarita	98.40
MARENGO	Old St. Nick''s Egg Nog	98.16
MARTENSDALE	Sweet Revenge	98.82
MARTENSDALE	Wild Turkey American Honey	94.50
MARTENSDALE	Beam's 8 Star Bl Whiskey	94.08
MARTENSDALE	Rumchata Mini	93.17
MARTENSDALE	Lauder's Scotch Traveler	92.40
MASON CITY	Trader Vic's Macadamia Nut Liqueur	995.28
MASON CITY	Bailey's Hazelnut Irish Cream	994.50
MASON CITY	Ketel One	99.75
MASON CITY	Smirnoff Orange	99.04
MASON CITY	Bacardi Tangerine	99.04
MELCHER-DALLAS	Romana Black Sambuca	98.59
MELCHER-DALLAS	Bacardi Oakheart	94.92
MELCHER-DALLAS	Pinnacle Cake Vodka	94.48
MELCHER-DALLAS	Ingenioz	94.05
MELCHER-DALLAS	Paramount Strawberry Schnapps	92.01
MONROE	Smirnoff Strawberry	99.04
MONROE	Captain Morgan Tattoo	941.45
MONROE	Midnight Moon Blueberry	93.78
MONROE	Bacardi Torched Cherry	914.40
MONROE	Kinky Gold	90.00
MOUNT VERNON	Seagrams Lime Twisted Gin	997.85
MOUNT VERNON	Drambuie Liqueur	994.20
MOUNT VERNON	Seagrams Seven Crown Dark Honey	99.81
MOUNT VERNON	Blue Chair Bay Banana Rum Cream	99.54
MOUNT VERNON	Uncle Val's	99.42
MT PLEASANT	Hawkeye Blend Whiskey	996.30
MT PLEASANT	Jim Beam Maple	993.00
MT PLEASANT	Bacardi Oakheart	984.60
MT PLEASANT	Arrow Wild Cherry Flav Brandy	96.72
MT PLEASANT	Patron Tequila Silver	955.56
Manly	Five O'clock Vodka	64.80
Manly	Five O'clock PET Vodka	60.72
Manly	Absolut Swedish Vodka 80 Prf	51.72
Manly	Tequila Rose Liqueur	42.72
Manly	Admiral Nelson Spiced Rum	34.68
Martensdale	Skol Vodka	259.20
Martensdale	Fireball Cinnamon Whisky	192.00
Maxwell	Five O'clock Vodka	64.80
Maxwell	Southern Comfort	229.02
Maxwell	Admiral Nelson Spiced Rum	103.98
Monticello	Black Velvet	990.76
Monticello	Jose Cuervo Gold w/1L Classic Margarita Mix	94.44
Monticello	99 Peppermint Mini	90.00
Monticello	Uv Vodka	9.75
Monticello	Seagrams Lime Twisted Gin	9.74
Moravia	Kinky Blue	90.00
Moravia	Windsor Canadian Pet	85.08
Moravia	Malibu Coconut Rum	71.96
Moravia	Templeton 6YR Rye	68.26
Moravia	Hawkeye Vodka	64.56
Mt Pleasant	Kessler Blend Whiskey	99.18
Mt Pleasant	Black Velvet	94.20
Mt Pleasant	Canadian Ltd Whisky	82.26
Mt Pleasant	Canadian Reserve Whisky	81.00
Mt Pleasant	Five Star	67.14
NEVADA	Hornitos Plata	99.18
NEVADA	Uv Pink Lemonade Vodka	980.16
NEVADA	Smirnoff Cranberry Vodka	98.10
NEVADA	Bartenders Hot Sex	973.08
NEVADA	Smirnoff Passion Fruit Vodka	97.28
NEW HAMPTON	1800 Reposado Tequila	99.60
NEW HAMPTON	Midnight Moon Apple Pie w/Pourer & 2 Shot Glasses	99.00
NEW HAMPTON	Bombay Sapphire Gin	980.44
NEW HAMPTON	Jose Cuervo Especial Reposado Flask	98.98
NEW HAMPTON	Dalwhinnie 15 Yr Single Malt Scotch	98.24
NORTHWOOD	Jim Beam Honey	99.30
NORTHWOOD	Dekuyper Hot Damn! Pet	99.18
NORTHWOOD	Brown Jug Bourbon Cream	99.00
NORTHWOOD	Jose Cuervo Especial Reposado Square	98.97
NORTHWOOD	Kahlua w/Absolut 50ml & White Russian Glass	98.94
NORWALK	Wild Turkey 101	994.02
NORWALK	Captain Morgan Parrot Bay Coconut	977.34
NORWALK	Crown Royal Xr Canadian Whiskey	97.50
NORWALK	Black Velvet	96,085.62
NORWALK	Chi-Chi's Mexican Mudslide	951.96
Newton	Canadian Mist Canadian Why Pet	99.54
Newton	New Amsterdam Vodka	99.00
Newton	Christian Bros Apple	97.80
Newton	Jack Daniels Old #7 Black Lbl	97.72
Newton	Rumple Minze Peppermint Schnapps Liqueur	97.50
North Liberty	Smirnoff Raspberry	99.04
North Liberty	Paramount White Rum	97.56
North Liberty	Uv Grape Vodka	95.76
North Liberty	Black Velvet	947.24
North Liberty	Black Velvet Traveler	94.20
OELWEIN	Romana Black Sambuca	997.00
OELWEIN	Skinnygirl Sweet Rita	991.20
OELWEIN	Jim Beam Honey Mini	99.54
OELWEIN	Red Stag w/3-50mls	99.30
OELWEIN	Smirnoff Green Apple	99.04
ONAWA	Johnnie Walker Red	998.80
ONAWA	Dekuyper Buttershots Schnapps	99.95
ONAWA	The Glenlivet w/50ml 15YR & 18YR	99.68
ONAWA	Monte Alban Mezcal	99.42
ONAWA	Smirnoff Strawberry	99.04
OTTUMWA	Herradura Gold Reposado 6pak	992.89
OTTUMWA	Barton Vodka Mini	99.96
OTTUMWA	Blue Chair Bay Banana Rum Cream	99.56
OTTUMWA	Red Stag w/3-50mls	99.30
OTTUMWA	Ron Zacapa 23 Year	99.00
Osage	Jack Daniels Old #7 Black Lbl	92.04
Osage	Dekuyper Buttershots	9.71
Osage	Dekuyper Grape Pucker Schnapps	9.45
Osage	Dekuyper Hot Damn!	9.45
Osage	Dekuyper Luscious Peachtree Schnapps	9.06
Oskaloosa	UV Vodka PET	98.94
Oskaloosa	Jack Daniels Old #7 Black Lbl	970.80
Oskaloosa	Christian Bros Peach	97.80
Oskaloosa	Southern Host Whiskey Liqueur	96.72
Oskaloosa	Jim Beam	94.56
Ottumwa	Christian Bros Honey	97.80
Ottumwa	Kinky Blue	97.50
Ottumwa	Dr. Mcgillicuddy's Cherry Schnapps	962.73
Ottumwa	Dekuyper Blue Curacao	94.56
Ottumwa	Jose Cuervo Golden Margarita	94.50
PALO	Canadian Mist	99.54
PALO	Sauza Blanco Silver	983.04
PALO	Grey Goose Vodka	979.80
PALO	Burnett's Vodka 80 Prf	912.96
PALO	Bird Dog Blackberry Whiskey	90.00
PARKERSBURG	Bacardi Black Razz	99.00
PARKERSBURG	Paramount Peach Flavored Brandy	98.52
PARKERSBURG	Old Crow	953.64
PARKERSBURG	Bartenders Hot Sex	94.92
PARKERSBURG	E & J Vs	921.84
PELLA	Smirnoff Strawberry Vodka	999.72
PELLA	Red Stag Hardcore Cider	993.00
PELLA	Canadian Mist	99.54
PELLA	Appleton Signature Blend	987.12
PELLA	Paramount White Rum Traveler	983.52
POCAHONTAS	Jim Beam Traveler	993.74
POCAHONTAS	Paramount Strawberry Schnapps	99.76
POCAHONTAS	Gordon's Gin London Dry - Pet	98.98
POCAHONTAS	Seagrams Vodka	960.47
POCAHONTAS	Uv Grape Vodka	96.90
POSTVILLE	Hennessy VS	997.16
POSTVILLE	Uv Blue (raspberry) Vodka	983.34
POSTVILLE	Southern Host Whiskey Liqueur	98.75
POSTVILLE	Hornitos Gold	98.40
POSTVILLE	Seagrams 7 Crown Bl Whiskey	977.34
PRAIRIE CITY	UV Salty Watermelon	96.70
PRAIRIE CITY	Purple Passion 4 Pack	95.58
PRAIRIE CITY	Jagermeister Liqueur	896.56
PRAIRIE CITY	Southern Comfort	886.56
PRAIRIE CITY	Uv Blue Raspberry Vodka Mini	88.08
Pella	Scoresby Rare Scotch	96.66
Pella	Old Crow	94.44
Pella	Bird Dog Blackberry Whiskey	90.00
Pella	Tequila Rose Liqueur Mini	9.95
Pella	Cold Spell Mint Mini	9.24
Perry	Canadian Mist Canadian Why Pet	99.54
Perry	UV Vodka PET	98.94
Perry	Black Velvet	902.67
Perry	Fireball Cinnamon Whiskey Mini Dispenser	90.00
Perry	Dekuyper Melon Liqueur	9.71
Pleasant Hill	Kessler Blend Whiskey	99.18
Pleasant Hill	Lady Bligh Spiced Rum	99.00
Pleasant Hill	UV Cake Vodka	98.94
Pleasant Hill	Uv Grape Vodka	95.76
Pleasant Hill	Jose Cuervo Golden Margarita	94.50
RIVERSIDE	Bacardi Gold Rum	998.70
RIVERSIDE	Dr. Mcgillicuddy's Vanilla	99.00
RIVERSIDE	Basil Hayden 8YR	987.18
RIVERSIDE	Hennessy VS	981.55
RIVERSIDE	Tuaca Liqueur	98.46
ROCKWELL CITY	Paramount Long Island Iced Tea	99.51
ROCKWELL CITY	Salvador's Original Margarita PET	99.00
ROCKWELL CITY	Paramount Triple Sec	95.65
ROCKWELL CITY	Midnight Moon Cherry	93.78
ROCKWELL CITY	Midnight Moon Original	93.78
ROLFE	Dr. Mcgillicuddy's Cherry Schnapps	981.66
ROLFE	Fireball Cinnamon Whiskey PET	975.51
ROLFE	Ten High	97.98
ROLFE	Midnight Moon Strawberry	96.39
ROLFE	Kinky Gold	930.00
Remsen	Windsor Canadian Pet	85.08
Remsen	Paramount Peppermint Schnapps Traveler	67.56
Remsen	Skol Vodka	64.02
Remsen	Chivas Regal 12 Yr	55.48
Remsen	Captain Morgan Spiced Rum	211.56
Riceville	Bacardi Limon	85.50
Riceville	Five O'clock Vodka	75.12
Riceville	Hawkeye Light Rum	69.06
Riceville	Crown Royal	67.83
Riceville	Arrow Blackberry Flav Brandy	57.42
Rock Rapids	Paramount White Rum	99.45
Rock Rapids	Phillips Rootbeer Schnapps	99.00
Rock Rapids	Southern Comfort	94.23
Rock Rapids	Five O'clock Gin	91.00
Rock Rapids	99 Peppermint Mini	90.00
Rockwell City	Black Velvet	94.08
Rockwell City	Ten High	80.16
Rockwell City	Montezuma Gold Tequila	42.12
Rockwell City	Hawkeye Vodka	320.76
Rockwell City	Crown Royal	280.68
SAC CITY	Crown Royal Special Reserve	994.72
SAC CITY	99 Bananas	99.75
SAC CITY	Crown Royal Regal Apple Mini	99.27
SAC CITY	Seagrams V.o. Bl Canadian Whisky Pet	981.20
SAC CITY	The Glenlivet w/50ml 15YR & 18YR	98.97
SANBORN	Jose Cuervo Especial Reposado Square	997.94
SANBORN	Burnett's Fruit Punch	99.72
SANBORN	Paramount Peppermint Schnapps	968.30
SANBORN	Crown Royal w/2 Glasses	95.98
SANBORN	Paramount Triple Sec	95.96
SIGOURNEY	Johnnie Walker Red	995.53
SIGOURNEY	Smirnoff Strawberry	99.04
SIGOURNEY	Captain Morgan Long Island Iced Tea	99.00
SIGOURNEY	Tequila Rose Liqueur	983.74
SIGOURNEY	Dekuyper Buttershots	974.78
SIOUX CITY	Paramount Blue Curacao	999.53
SIOUX CITY	Chambord Flavored Vodka	993.75
SIOUX CITY	Tippy Cow Orange Cream	990.00
SIOUX CITY	Rogue Hazelnut Spiced Rum	99.60
SIOUX CITY	Prairie Organic Gin	99.00
SLATER	Midnight Moon Original	93.78
SLATER	Midnight Moon Blackberry	93.78
SLATER	Kahlua Coffee Liqueur	918.27
SLATER	Skinnygirl Margarita	877.62
SLATER	Midnight Moon Apple Pie	858.96
SLOAN	Captain Morgan Spiced Rum Mini	961.05
SLOAN	Jack Daniels Old #7 Black Lbl Mini	925.42
SLOAN	Hennessy VS	916.24
SLOAN	Kinky Blue	900.00
SLOAN	Jack Daniels Old #7 Black Lbl	9,391.20
ST CHARLES	Seagrams Vodka	96.84
ST CHARLES	Bacardi Superior Rum	947.34
ST CHARLES	Five O'clock Vodka	939.21
ST CHARLES	Absolut Swedish Vodka 80 Prf	887.48
ST CHARLES	Jack Daniels Old #7 Black Lbl Flat	787.68
STORY CITY	Jose Cuervo Especial Reposado Square	98.88
STORY CITY	Pinnacle Whipped	956.40
STORY CITY	Arrow Blackberry Flav Brandy	95.04
STORY CITY	Three Olives Pomegranate Vodka	95.04
STORY CITY	Fleischmann's Royal Vodka 80 Prf	944.04
SULLY	Paramount Blackberry Brandy	986.04
SULLY	Templeton Rye	976.86
